millis, Pressure, Altitude X, Y, Z, Longatude, Latitude, Elevator, L Aielron, R Aileron, Rudder, Desired Roll
3865,99340.77,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3875,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3885,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3895,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3905,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3916,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3925,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3933,99340.38,-763.74,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3944,99340.11,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3954,99340.11,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3964,99340.11,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3975,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3983,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
3995,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4005,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4015,99336.89,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4025,99336.89,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4034,99336.89,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4044,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4055,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4065,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4075,99339.22,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4084,99337.00,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4094,99337.00,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4104,99337.00,-763.61,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4114,99337.67,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4125,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4132,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4144,99340.02,-763.72,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4154,99338.77,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4164,99338.77,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4175,99338.77,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4182,99338.77,-763.68,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4191,99341.88,-763.79,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4199,99341.88,-763.79,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4207,99341.88,-763.79,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4217,99341.88,-763.79,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4227,99341.52,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4236,99341.52,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4246,99341.52,-763.78,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4256,99341.52,-763.84,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4266,99342.38,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4276,99342.38,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4287,99342.38,-763.81,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4296,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4306,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4316,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4326,99340.88,-763.75,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4335,99342.22,-763.80,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4346,99342.22,-763.80,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4356,99342.22,-763.80,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4367,99337.94,-763.65,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4377,99337.94,-763.65,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4386,99337.94,-763.65,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4396,99337.94,-763.65,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4406,99340.27,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4416,99340.27,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4427,99340.27,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4437,99340.19,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4447,99340.19,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4457,99340.19,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4467,99340.19,-763.73,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4477,99339.06,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4486,99339.06,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4497,99339.06,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4507,99341.35,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4517,99341.35,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4527,99341.35,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4536,99341.35,-763.77,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4546,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4557,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
4567,99339.11,-763.69,0.00,0.06,3.38,0.00,0.00,46,77,102,112,0.00,
